,CV,TL,AL,TWC,AWC,TSC,ASC,TALRATIO,TAWCRATIO,TASCRATIO,TP,AP,TAPD,TAPMEAN,TS,AS,TASD,TASMEAN
125,4.0,54,1558,7,255,1,18,0.03465982028241335,0.027450980392156862,0.05555555555555555,0.0,-0.06041666666666667,-0.06041666666666667,-0.030208333333333334,0.0,-0.06041666666666667,-0.06041666666666667,-0.06041666666666667
126,2.0,48,3810,5,726,1,26,0.012598425196850394,0.006887052341597796,0.038461538461538464,0.0,0.16575706039991756,0.16575706039991756,0.08287853019995878,0.0,0.16575706039991756,0.16575706039991756,0.16575706039991756
127,3.5,53,1340,7,238,1,11,0.03955223880597015,0.029411764705882353,0.09090909090909091,0.0,0.0505263157894737,0.0505263157894737,0.02526315789473685,0.0,0.0505263157894737,0.0505263157894737,0.0505263157894737
128,4.5,46,2528,5,437,1,19,0.01819620253164557,0.011441647597254004,0.05263157894736842,0.0,0.08423280423280424,0.08423280423280424,0.04211640211640212,0.0,0.08423280423280424,0.08423280423280424,0.08423280423280424
129,4.5,82,832,15,140,1,5,0.0985576923076923,0.10714285714285714,0.2,0.06818181818181818,0.04044289044289044,-0.027738927738927735,0.05431235431235431,0.06818181818181818,0.04044289044289044,-0.027738927738927735,0.10862470862470862
130,5.0,48,700,8,124,1,5,0.06857142857142857,0.06451612903225806,0.2,0.0,-0.3444444444444444,-0.3444444444444444,-0.1722222222222222,0.0,-0.3444444444444444,-0.3444444444444444,-0.3444444444444444
131,4.0,67,654,10,111,1,5,0.10244648318042814,0.09009009009009009,0.2,0.0,0.16,0.16,0.08,0.0,0.16,0.16,0.16
132,3.5,52,1803,7,324,1,19,0.028840820854132,0.021604938271604937,0.05263157894736842,-0.07500000000000001,0.1649266862170088,0.2399266862170088,0.04496334310850439,-0.07500000000000001,0.1649266862170088,0.2399266862170088,0.08992668621700878
133,3.0,51,1962,7,340,1,18,0.02599388379204893,0.020588235294117647,0.05555555555555555,0.0,0.11716764418377322,0.11716764418377322,0.05858382209188661,0.0,0.11716764418377322,0.11716764418377322,0.11716764418377322
134,2.5,45,2266,7,420,1,21,0.019858781994704325,0.016666666666666666,0.047619047619047616,0.0,0.23041386083052753,0.23041386083052753,0.11520693041526377,0.0,0.23041386083052753,0.23041386083052753,0.23041386083052753
135,5.0,34,2524,6,433,1,17,0.01347068145800317,0.013856812933025405,0.058823529411764705,-0.2,0.22054924242424245,0.42054924242424246,0.010274621212121221,-0.2,0.22054924242424245,0.42054924242424246,0.020549242424242442
136,3.5,52,1599,7,287,1,17,0.032520325203252036,0.024390243902439025,0.058823529411764705,0.0,0.23728070175438598,0.23728070175438598,0.11864035087719299,0.0,0.23728070175438598,0.23728070175438598,0.23728070175438598
137,3.5,85,3645,14,660,1,26,0.023319615912208505,0.021212121212121213,0.038461538461538464,0.21818181818181817,0.1958909987319078,-0.022290819449910376,0.207036408456863,0.21818181818181817,0.1958909987319078,-0.022290819449910376,0.414072816913726
138,3.5,55,2366,8,381,1,18,0.02324598478444632,0.02099737532808399,0.05555555555555555,0.0,0.06582167832167832,0.06582167832167832,0.03291083916083916,0.0,0.06582167832167832,0.06582167832167832,0.06582167832167832
139,3.5,84,5157,12,863,1,26,0.016288539848749273,0.013904982618771726,0.038461538461538464,0.0,0.16457792207792207,0.16457792207792207,0.08228896103896104,0.0,0.16457792207792207,0.16457792207792207,0.16457792207792207
140,4.0,43,337,4,54,1,1,0.12759643916913946,0.07407407407407407,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,2.5,50,1942,10,366,1,19,0.025746652935118436,0.0273224043715847,0.05263157894736842,-0.22499999999999992,0.10145833333333334,0.3264583333333333,-0.06177083333333329,-0.22499999999999992,0.10145833333333334,0.3264583333333333,-0.12354166666666658
142,4.0,51,1711,6,327,1,15,0.029807130333138514,0.01834862385321101,0.06666666666666667,0.0,0.1993923611111111,0.1993923611111111,0.09969618055555556,0.0,0.1993923611111111,0.1993923611111111,0.1993923611111111
143,4.5,49,6599,8,1350,1,69,0.0074253674799212,0.005925925925925926,0.014492753623188406,0.04999999999999993,0.04396607754045769,-0.006033922459542242,0.046983038770228816,0.04999999999999993,0.04396607754045769,-0.006033922459542242,0.09396607754045763
144,4.0,53,5018,9,898,1,47,0.010561976883220407,0.01002227171492205,0.02127659574468085,-0.05000000000000001,0.03335829222457128,0.08335829222457129,-0.008320853887714363,-0.05000000000000001,0.03335829222457128,0.08335829222457129,-0.016641707775428727
145,3.5,44,2484,8,429,1,18,0.017713365539452495,0.018648018648018648,0.05555555555555555,0.0,0.054082148010719436,0.054082148010719436,0.027041074005359718,0.0,0.054082148010719436,0.054082148010719436,0.054082148010719436
146,4.5,95,2070,14,324,1,12,0.04589371980676329,0.043209876543209874,0.08333333333333333,0.0,0.16385527351436444,0.16385527351436444,0.08192763675718222,0.0,0.16385527351436444,0.16385527351436444,0.16385527351436444
147,2.5,64,3529,10,598,1,19,0.018135449135732503,0.016722408026755852,0.05263157894736842,0.0,0.11153985507246376,0.11153985507246376,0.05576992753623188,0.0,0.11153985507246376,0.11153985507246376,0.11153985507246376
148,4.0,51,1039,8,169,1,8,0.04908565928777671,0.047337278106508875,0.125,0.0,0.125,0.125,0.0625,0.0,0.125,0.125,0.125
149,4.0,90,2325,12,354,1,15,0.03870967741935484,0.03389830508474576,0.06666666666666667,0.0,0.10569584736251401,0.10569584736251401,0.05284792368125701,0.0,0.10569584736251401,0.10569584736251401,0.10569584736251401
150,3.5,53,2539,9,425,1,17,0.020874359984245767,0.021176470588235293,0.058823529411764705,-0.4,0.07928451178451179,0.4792845117845118,-0.16035774410774412,-0.4,0.07928451178451179,0.4792845117845118,-0.32071548821548823
151,4.0,80,399,14,64,1,1,0.20050125313283207,0.21875,1.0,0.175,-0.01212121212121213,-0.18712121212121213,0.08143939393939392,0.175,-0.01212121212121213,-0.18712121212121213,0.16287878787878785
152,4.0,55,2963,8,519,1,23,0.018562267971650354,0.015414258188824663,0.043478260869565216,0.0,0.05265993265993265,0.05265993265993265,0.026329966329966325,0.0,0.05265993265993265,0.05265993265993265,0.05265993265993265
153,4.0,52,5219,8,967,1,37,0.00996359455834451,0.008273009307135471,0.02702702702702703,-0.5,0.003338486909915485,0.5033384869099155,-0.24833075654504225,-0.5,0.003338486909915485,0.5033384869099155,-0.4966615130900845
154,4.0,76,2023,11,319,1,11,0.037567968363816116,0.034482758620689655,0.09090909090909091,0.13636363636363635,0.0622790404040404,-0.07408459595959596,0.09932133838383837,0.13636363636363635,0.0622790404040404,-0.07408459595959596,0.19864267676767675
155,4.0,72,1814,10,282,1,10,0.03969128996692393,0.03546099290780142,0.1,0.6,0.283371530430354,-0.31662846956964597,0.441685765215177,0.6,0.283371530430354,-0.31662846956964597,0.883371530430354
156,4.0,53,1789,7,322,1,22,0.029625489100055896,0.021739130434782608,0.045454545454545456,0.0,0.17540322580645162,0.17540322580645162,0.08770161290322581,0.0,0.17540322580645162,0.17540322580645162,0.17540322580645162
157,4.0,52,811,9,141,1,7,0.06411837237977805,0.06382978723404255,0.14285714285714285,0.0,0.400974025974026,0.400974025974026,0.200487012987013,0.0,0.400974025974026,0.400974025974026,0.400974025974026
158,4.0,55,5133,9,923,1,36,0.010714981492304695,0.009750812567713976,0.027777777777777776,0.0,0.1921490960020372,0.1921490960020372,0.0960745480010186,0.0,0.1921490960020372,0.1921490960020372,0.1921490960020372
159,3.5,89,1345,13,251,1,18,0.06617100371747212,0.05179282868525897,0.05555555555555555,0.2,0.19644945697577282,-0.003550543024227193,0.19822472848788641,0.2,0.19644945697577282,-0.003550543024227193,0.39644945697577283
160,4.5,63,2771,7,476,1,16,0.02273547455792133,0.014705882352941176,0.0625,0.0,0.10456075910621365,0.10456075910621365,0.052280379553106826,0.0,0.10456075910621365,0.10456075910621365,0.10456075910621365
161,4.0,100,4935,18,877,1,35,0.020263424518743668,0.020524515393386546,0.02857142857142857,0.4121212121212121,0.12364846583596585,-0.2884727462852463,0.267884838978589,0.4121212121212121,0.12364846583596585,-0.2884727462852463,0.535769677957178
162,4.5,54,2452,9,412,1,15,0.02202283849918434,0.021844660194174758,0.06666666666666667,0.1,0.1267241379310345,0.02672413793103448,0.11336206896551725,0.1,0.1267241379310345,0.02672413793103448,0.2267241379310345
163,3.5,49,2815,7,481,1,16,0.017406749555950268,0.014553014553014554,0.0625,0.0,0.002274000509294626,0.002274000509294626,0.001137000254647313,0.0,0.002274000509294626,0.002274000509294626,0.002274000509294626
164,3.5,55,1311,9,228,1,10,0.041952707856598014,0.039473684210526314,0.1,0.0,0.19753535353535354,0.19753535353535354,0.09876767676767677,0.0,0.19753535353535354,0.19753535353535354,0.19753535353535354
165,4.0,83,329,12,49,1,1,0.25227963525835867,0.24489795918367346,1.0,0.4,0.05714285714285713,-0.3428571428571429,0.22857142857142856,0.4,0.05714285714285713,-0.3428571428571429,0.45714285714285713
166,4.0,43,1696,7,307,1,23,0.02535377358490566,0.02280130293159609,0.043478260869565216,0.0,0.2497790404040404,0.2497790404040404,0.1248895202020202,0.0,0.2497790404040404,0.2497790404040404,0.2497790404040404
167,2.5,94,6382,16,1029,1,40,0.01472892510184895,0.015549076773566569,0.025,0.0,0.2055547138047138,0.2055547138047138,0.1027773569023569,0.0,0.2055547138047138,0.2055547138047138,0.2055547138047138
168,4.0,98,3467,16,626,1,24,0.0282665128353043,0.025559105431309903,0.041666666666666664,0.0,0.15125000000000002,0.15125000000000002,0.07562500000000001,0.0,0.15125000000000002,0.15125000000000002,0.15125000000000002
169,4.5,55,991,9,187,1,16,0.055499495459132187,0.0481283422459893,0.0625,0.0,0.14394494394494398,0.14394494394494398,0.07197247197247199,0.0,0.14394494394494398,0.14394494394494398,0.14394494394494398
170,4.0,65,577,9,89,1,3,0.11265164644714037,0.10112359550561797,0.3333333333333333,0.0,0.175,0.175,0.0875,0.0,0.175,0.175,0.175
171,4.5,50,1634,7,271,1,8,0.030599755201958383,0.025830258302583026,0.125,0.0,0.08583333333333333,0.08583333333333333,0.042916666666666665,0.0,0.08583333333333333,0.08583333333333333,0.08583333333333333
172,3.0,95,288,12,41,1,1,0.3298611111111111,0.2926829268292683,1.0,0.0,-0.25,-0.25,-0.125,0.0,-0.25,-0.25,-0.25
173,4.5,72,1049,13,174,1,9,0.06863679694947569,0.07471264367816093,0.1111111111111111,0.5,0.009833333333333338,-0.49016666666666664,0.2549166666666667,0.5,0.009833333333333338,-0.49016666666666664,0.5098333333333334
174,2.5,59,1982,12,337,1,15,0.029767911200807264,0.03560830860534125,0.06666666666666667,0.21153846153846154,0.08329889807162535,-0.12823956346683618,0.14741867980504345,0.21153846153846154,0.08329889807162535,-0.12823956346683618,0.2948373596100869
175,4.5,63,567,8,91,1,4,0.1111111111111111,0.08791208791208792,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,4.0,67,4974,13,905,1,47,0.01347004422999598,0.014364640883977901,0.02127659574468085,0.0,0.15930720245937638,0.15930720245937638,0.07965360122968819,0.0,0.15930720245937638,0.15930720245937638,0.15930720245937638
177,4.0,52,607,13,117,1,7,0.085667215815486,0.1111111111111111,0.14285714285714285,0.0,0.18511904761904763,0.18511904761904763,0.09255952380952381,0.0,0.18511904761904763,0.18511904761904763,0.18511904761904763
178,3.5,53,4110,8,705,1,24,0.01289537712895377,0.011347517730496455,0.041666666666666664,0.0,0.10004372731645457,0.10004372731645457,0.050021863658227285,0.0,0.10004372731645457,0.10004372731645457,0.10004372731645457
179,3.0,55,3566,8,668,1,43,0.015423443634324173,0.011976047904191617,0.023255813953488372,0.3181818181818182,0.07445638652535204,-0.24372543165646615,0.1963191023535851,0.3181818181818182,0.07445638652535204,-0.24372543165646615,0.3926382047071702
180,5.0,47,1117,8,210,1,8,0.04207699194270367,0.0380952380952381,0.125,0.35,0.19566666666666668,-0.1543333333333333,0.2728333333333333,0.35,0.19566666666666668,-0.1543333333333333,0.5456666666666666
181,4.0,66,2894,11,480,1,17,0.022805805114029024,0.022916666666666665,0.058823529411764705,0.125,0.12413313462493794,-0.0008668653750620592,0.12456656731246897,0.125,0.12413313462493794,-0.0008668653750620592,0.24913313462493794
182,3.5,86,3750,17,754,1,39,0.022933333333333333,0.022546419098143235,0.02564102564102564,0.0,0.10130174312866622,0.10130174312866622,0.05065087156433311,0.0,0.10130174312866622,0.10130174312866622,0.10130174312866622
183,3.5,51,1415,11,253,1,10,0.03604240282685512,0.043478260869565216,0.1,0.0,-0.06027777777777776,-0.06027777777777776,-0.03013888888888888,0.0,-0.06027777777777776,-0.06027777777777776,-0.06027777777777776
184,4.0,82,2401,15,422,1,19,0.034152436484798,0.035545023696682464,0.05263157894736842,0.4454545454545455,0.24375338203463204,-0.20170116341991345,0.3446039637445888,0.4454545454545455,0.24375338203463204,-0.20170116341991345,0.6892079274891776
185,5.0,88,2171,16,377,1,17,0.04053431598341778,0.042440318302387266,0.058823529411764705,-0.06666666666666665,0.060816498316498296,0.12748316498316495,-0.0029250841750841777,-0.06666666666666665,0.060816498316498296,0.12748316498316495,-0.0058501683501683555
186,4.5,62,1910,10,343,1,11,0.032460732984293195,0.029154518950437316,0.09090909090909091,0.2,0.14982638888888888,-0.05017361111111113,0.17491319444444445,0.2,0.14982638888888888,-0.05017361111111113,0.3498263888888889
187,2.5,84,7402,14,1274,1,54,0.011348284247500676,0.01098901098901099,0.018518518518518517,0.0,0.06511531127602557,0.06511531127602557,0.032557655638012786,0.0,0.06511531127602557,0.06511531127602557,0.06511531127602557
188,3.0,83,1484,13,260,1,8,0.05592991913746631,0.05,0.125,0.3,0.17727272727272728,-0.12272727272727271,0.23863636363636365,0.3,0.17727272727272728,-0.12272727272727271,0.4772727272727273
189,4.0,44,4672,8,901,1,45,0.009417808219178082,0.008879023307436182,0.022222222222222223,0.4,0.13353076216712578,-0.26646923783287424,0.2667653810835629,0.4,0.13353076216712578,-0.26646923783287424,0.5335307621671258
190,4.0,65,637,11,108,1,5,0.10204081632653061,0.10185185185185185,0.2,0.0,0.06149350649350649,0.06149350649350649,0.030746753246753245,0.0,0.06149350649350649,0.06149350649350649,0.06149350649350649
191,4.0,54,239,8,34,1,1,0.22594142259414227,0.23529411764705882,1.0,0.2,-0.18333333333333335,-0.38333333333333336,0.008333333333333331,0.2,-0.18333333333333335,-0.38333333333333336,0.016666666666666663
192,3.5,68,5100,12,933,1,42,0.013333333333333334,0.012861736334405145,0.023809523809523808,0.0,0.10819354256854258,0.10819354256854258,0.05409677128427129,0.0,0.10819354256854258,0.10819354256854258,0.10819354256854258
193,4.5,52,2268,8,423,1,16,0.02292768959435626,0.018912529550827423,0.0625,0.0,0.1900662878787879,0.1900662878787879,0.09503314393939395,0.0,0.1900662878787879,0.1900662878787879,0.1900662878787879
194,3.5,81,2798,11,450,1,21,0.028949249463902788,0.024444444444444446,0.047619047619047616,0.25,0.07514069264069262,-0.17485930735930738,0.1625703463203463,0.25,0.07514069264069262,-0.17485930735930738,0.3251406926406926
195,4.0,58,1754,10,334,1,9,0.0330672748004561,0.029940119760479042,0.1111111111111111,0.3035714285714286,0.1821498394079039,-0.12142158916352469,0.24286063398966626,0.3035714285714286,0.1821498394079039,-0.12142158916352469,0.4857212679793325
196,3.0,52,749,8,122,1,1,0.06942590120160214,0.06557377049180328,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,4.0,54,8022,9,1585,1,77,0.006731488406881077,0.0056782334384858045,0.012987012987012988,0.03333333333333333,-0.031447357673772776,-0.06478069100710611,0.0009429878297802785,0.03333333333333333,-0.031447357673772776,-0.06478069100710611,0.001885975659560557
198,3.0,51,3186,8,559,1,20,0.0160075329566855,0.014311270125223614,0.05,0.03333333333333333,0.1632251082251082,0.12989177489177486,0.09827922077922076,0.03333333333333333,0.1632251082251082,0.12989177489177486,0.19655844155844152
199,3.5,98,601,15,91,1,2,0.16306156405990016,0.16483516483516483,0.5,0.3,-0.16414141414141417,-0.4641414141414142,0.06792929292929291,0.3,-0.16414141414141417,-0.4641414141414142,0.13585858585858582
200,5.0,69,3332,12,607,1,22,0.02070828331332533,0.019769357495881382,0.045454545454545456,0.0,0.13004901960784315,0.13004901960784315,0.06502450980392158,0.0,0.13004901960784315,0.13004901960784315,0.13004901960784315
201,3.5,62,1052,11,170,1,9,0.058935361216730035,0.06470588235294118,0.1111111111111111,0.5,0.04988636363636364,-0.4501136363636364,0.27494318181818184,0.5,0.04988636363636364,-0.4501136363636364,0.5498863636363637
202,3.5,74,1822,14,297,1,14,0.04061470911086718,0.04713804713804714,0.07142857142857142,0.0,0.1119570707070707,0.1119570707070707,0.05597853535353535,0.0,0.1119570707070707,0.1119570707070707,0.1119570707070707
203,4.5,58,2379,10,430,1,16,0.02437999159310635,0.023255813953488372,0.0625,0.5,0.12400932400932402,-0.375990675990676,0.31200466200466204,0.5,0.12400932400932402,-0.375990675990676,0.6240093240093241
204,3.5,66,2059,12,423,1,16,0.03205439533754249,0.028368794326241134,0.0625,0.2,0.22797619047619047,0.02797619047619046,0.21398809523809526,0.2,0.22797619047619047,0.02797619047619046,0.4279761904761905
205,4.5,67,3189,12,558,1,37,0.02100972091564754,0.021505376344086023,0.02702702702702703,0.0,0.052529461279461266,0.052529461279461266,0.026264730639730633,0.0,0.052529461279461266,0.052529461279461266,0.052529461279461266
206,2.5,93,9377,13,1772,1,65,0.009917884184707262,0.007336343115124154,0.015384615384615385,0.0,0.07578362901376921,0.07578362901376921,0.03789181450688461,0.0,0.07578362901376921,0.07578362901376921,0.07578362901376921
207,4.0,67,3842,11,779,1,34,0.017438833940655908,0.014120667522464698,0.029411764705882353,0.3,0.21596851633215267,-0.08403148366784732,0.25798425816607634,0.3,0.21596851633215267,-0.08403148366784732,0.5159685163321527
208,4.5,81,799,13,141,1,5,0.10137672090112641,0.09219858156028368,0.2,-0.056249999999999994,0.08977272727272727,0.14602272727272725,0.016761363636363637,-0.056249999999999994,0.08977272727272727,0.14602272727272725,0.033522727272727273
209,4.0,49,2778,9,510,1,23,0.017638588912886968,0.01764705882352941,0.043478260869565216,0.0,0.09036544850498336,0.09036544850498336,0.04518272425249168,0.0,0.09036544850498336,0.09036544850498336,0.09036544850498336
210,4.0,69,2306,14,447,1,20,0.02992194275802255,0.03131991051454139,0.05,0.25,0.20591106921752086,-0.044088930782479135,0.22795553460876045,0.25,0.20591106921752086,-0.044088930782479135,0.4559110692175209
211,4.0,54,3428,8,591,1,25,0.01575262543757293,0.01353637901861252,0.04,0.0,0.03709677419354838,0.03709677419354838,0.01854838709677419,0.0,0.03709677419354838,0.03709677419354838,0.03709677419354838
212,4.0,45,497,8,85,1,4,0.09054325955734406,0.09411764705882353,0.25,0.0,0.04393939393939394,0.04393939393939394,0.02196969696969697,0.0,0.04393939393939394,0.04393939393939394,0.04393939393939394
213,3.5,53,1804,7,348,1,14,0.029379157427937917,0.020114942528735632,0.07142857142857142,0.0,0.2129032258064516,0.2129032258064516,0.1064516129032258,0.0,0.2129032258064516,0.2129032258064516,0.2129032258064516
214,4.0,64,1778,12,348,1,17,0.0359955005624297,0.034482758620689655,0.058823529411764705,-0.3,0.40470610119047623,0.7047061011904763,0.05235305059523812,-0.3,0.40470610119047623,0.7047061011904763,0.10470610119047624
215,3.5,51,4543,8,785,1,40,0.011226062073519701,0.01019108280254777,0.025,0.0,0.1495905737455033,0.1495905737455033,0.07479528687275165,0.0,0.1495905737455033,0.1495905737455033,0.1495905737455033
